iso3c,year,gdp_const_2015_usd
SGP,2013,287769788882.221
SXM,2013,1394353867.67664
SVK,2013,82553606913.1151
SVN,2013,40589764218.782
SLB,2013,1271231571.58946
SOM,2013,5110628982.78701
ZAF,2013,337416077838.151
SSD,2013,13010519613.8763
ESP,2013,1141735527746.35
LKA,2013,76760144811.4596
KNA,2013,883668355.018065
LCA,2013,1782131987.48386
MAF,2013,..
VCT,2013,756574514.514743
SDN,2013,48496595854.7667
SUR,2013,5293854859.13611
SWE,2013,469732138276.917
CHE,2013,667208623614.234
SYR,2013,19160700666.0922
TJK,2013,7311917934.39479
TZA,2013,41845219654.6812
THA,2013,385308369004.167
TLS,2013,1485364306.0252
TGO,2013,5166047627.07863
TON,2013,424261200.814283
TTO,2013,25996346049.5518
TUN,2013,43981498924.3673
TUR,2013,781994134596.37
TKM,2013,30475752706.6088
TCA,2013,891048689.69461
TUV,2013,33339111.9237362
UGA,2013,29294007439.7726
UKR,2013,112199506223.487
ARE,2013,340898464870.844
GBR,2013,2795510733841.06
USA,2013,17249744800617.5
URY,2013,55664418793.7377
UZB,2013,75222229947.9017
VUT,2013,712367041.387007
VEN,2013,139192362251.361
VNM,2013,210137237901.389
VIR,2013,3745094983.99146
PSE,2013,13492400000
YEM,2013,59057651713.0868
ZMB,2013,19722575262.7917
ZWE,2013,19168343271.8446
AFE,2013,850712124050.048
AFW,2013,715150723694.119
ARB,2013,2431985286196.13
CSS,2013,61026828306.2418
CEB,2013,1207831673046.38
EAR,2013,9342685850949.64
EAS,2013,20319287116134.3
EAP,2013,11869153973185.1
TEA,2013,11854581864466.1
EMU,2013,11415372093537.9
ECS,2013,19802234975193.1
ECA,2013,1415528556452.15
TEC,2013,3503005875715.34
EUU,2013,13125534418029.3
FCS,2013,1454795042704.24
HPC,2013,609758270316.825
HIC,2013,47801625827230.5
IBD,2013,23729799831382
IBT,2013,25717215084593.2
IDB,2013,1006261631489.93
IDX,2013,981153621721.187
IDA,2013,1987415253211.12
LTE,2013,17049939684203.4
LCN,2013,5214701785543.5
LAC,2013,4509928602568.04
TLA,2013,4996778708654.62
LDC,2013,873965992002.325
LMY,2013,23118775623916.7
LIC,2013,359133672362.077
LMC,2013,4546814027269.77
MEA,2013,3357670897187.38
MNA,2013,1719861092899.15
TMN,2013,1706368692899.15
MIC,2013,22762651060529.1
NAC,2013,18759863487808
INX,2013,..
OED,2013,45489519685742
OSS,2013,115080993329.417
PSS,2013,8453598218.8997
PST,2013,42924169840696.1
PRE,2013,1225065337799.69
SST,2013,184561419854.558
SAS,2013,2090617095113.74
TSA,2013,2090617095113.74
SSF,2013,1565862847744.17
SSA,2013,1513575803729.66
UMC,2013,18215837033259.3
WLD,2013,71110411922590.2
TSS,2013,1565862847744.17
AFG,2014,18860496494.0404
ALB,2014,11220218560.8998
DZA,2014,181680092643.147
ASM,2014,652450381.679389
AND,2014,2750437434.80254
AGO,2014,101766409287.849
ATG,2014,1417336052.73314
ARG,2014,578937574935.696
ARM,2014,10226102246.6276
ABW,2014,2859631679.07374
AUS,2014,1328061960035.21
AUT,2014,374662287024.534
AZE,2014,52524961505.7785
BHS,2014,11720696405.6022
BHR,2014,31727610007.9685
BGD,2014,183145728910.398
BRB,2014,5765635622.77349
BLR,2014,58702836389.8022
BEL,2014,454346946885.841
BLZ,2014,2134186060.0205
BEN,2014,11189200116.267
BMU,2014,6603330213.03728
BTN,2014,2051190106.33281
BOL,2014,31471565408.6312
BIH,2014,15730436007.5757
BWA,2014,14220638232.789
BRA,2014,1868463286696.58
VGB,2014,..
BRN,2014,12981233119.3701
BGR,2014,49097794392.256
BFA,2014,11385699970.03
BDI,2014,2821948416.12645
CPV,2014,1733630380.4449
KHM,2014,22549052336.9265
CMR,2014,30482787768.4783
CAN,2014,1546457292263.22
CYM,2014,4578454046.88869
CAF,2014,1625333052.55944
TCD,2014,14093914057.3116
CHI,2014,10071569130.6786
CHL,2014,237342873662.271
CHN,2014,10544908798424
COL,2014,285066097496.814
COM,2014,955070416.212074
COD,2014,37777053057.3322
COG,2014,12383378937.2556
CRI,2014,54453244250.7631
CIV,2014,42739891584.4862
HRV,2014,49842552678.5614
CUB,2014,83429902609.353
CUW,2014,3044829273.42015
CYP,2014,19251098679.0346
CZE,2014,180173337874.854
DNK,2014,295539545106.694
DJI,2014,2259262606.11241
DMA,2014,603537403.687762
DOM,2014,66331713896.7879
ECU,2014,97093344927.4784
EGY,2014,315569804751.572
SLV,2014,22888906230.2134
GNQ,2014,14507099626.4903
ERI,2014,..
EST,2014,22891074856.6938
SWZ,2014,3842727914.01316
ETH,2014,56256936828.9833
FRO,2014,2549481885.27429
FJI,2014,4480790532.15798
FIN,2014,232127848351.009
FRA,2014,2416703156974.4
PYF,2014,5231504505.84414
GAB,2014,13846034032.3711
GMB,2014,1324430251.83027
GEO,2014,14730184213.8494
DEU,2014,3369071713224.27
GHA,2014,48410143589.6826
GIB,2014,..
GRC,2014,195012591113.587
GRL,2014,2563963821.89127
GRD,2014,936638937.786048
GUM,2014,5751510464.05824
GTM,2014,59741348518.3759
GIN,2014,8470141696.43118
GNB,2014,1085781367.43837
GUY,2014,4250621228.25175
HTI,2014,14644604839.5892
HND,2014,20203944075.628
HKG,2014,302170458556.299
HUN,2014,120822254244.73
ISL,2014,17057653878.2213
IND,2014,1947834564908.95
IDN,2014,820828013230.588
IRN,2014,415106476157.82
IRQ,2014,162537141323.775
IRL,2014,242410308909.292
IMN,2014,7112244689.05881
ISR,2014,296827610046.146
ITA,2014,1829227175768.29
JAM,2014,14826961375.6345
JPN,2014,4376627829634.98
JOR,2014,37647146046.4738
KAZ,2014,182201980933.864
KEN,2014,66801914096.6185
KIR,2014,172164497.744547
PRK,2014,..
KOR,2014,1495538208413.16
XKX,2014,5944177154.36536
KWT,2014,113910328503.346
KGZ,2014,6429000667.90909
LAO,2014,13448654116.2974
LVA,2014,25384188823.064
LBN,2014,49699566407.4833
LSO,2014,2288201773.07605
LBR,2014,3227674916.86578
LBY,2014,49131511071.1064
LIE,2014,..
LTU,2014,40396597406.9714
LUX,2014,58738350400.0169
MAC,2014,57435035498.6827
MDG,2014,10979121878.0735
MWI,2014,8968360291.15986
MYS,2014,286755041078.03
MDV,2014,3975719121.76918
MLI,2014,14668058747.8609
MLT,2014,10345486496.085
MHL,2014,180300000
MRT,2014,5852228252.66622
MUS,2014,11729333766.0201
MEX,2014,1181370028689.69
FSM,2014,297006847.858934
MDA,2014,7824131195.57662
MCO,2014,5971532102.07698
MNG,2014,11349786311.9875
MNE,2014,3912179230.87999
MAR,2014,105816536606.04
MOZ,2014,15093136077.3533
MMR,2014,55711475877.0092
NAM,2014,10871578021.6669
NRU,2014,82058037.5858134
NPL,2014,23429242138.2095
NLD,2014,759634819525.581
NCL,2014,..
NZL,2014,171881119396.758
NIC,2014,12173318263.9174
NER,2014,9276388744.59484
NGA,2014,480286163931.15
MKD,2014,9690853712.45803
MNP,2014,880218181.818182
NOR,2014,381081533571.259
OMN,2014,74950483987.1606
PAK,2014,287823367553.405
PLW,2014,265990771.287714
PAN,2014,52977523729.7984
PNG,2014,20382597142.1943
PRY,2014,35171376876.6336
PER,2014,183824551906.256
PHL,2014,288153024771.696
POL,2014,459682079851.439
PRT,2014,195923731482.461
PRI,2014,104471711252.84
QAT,2014,154400671412.79
ROU,2014,172441103432.375
RUS,2014,1390921151162.46
RWA,2014,7848619320.21664
WSM,2014,793594248.721633
SMR,2014,1387604046.66243
STP,2014,256057120.595489
SAU,2014,662570908159.594
SEN,2014,16710783797.4248
SRB,2014,40769149019.8676
SYC,2014,1315169064.95728
SLE,2014,7098065167.70102
SGP,2014,299095084828.978
SXM,2014,1416389988.22102
SVK,2014,84789118561.7889
SVN,2014,41711191731.4298
SLB,2014,1286352300.29305
SOM,2014,5569461554.68169
ZAF,2014,342186555600.731
SSD,2014,13449448810.7001
ESP,2014,1159095455877.44
LKA,2014,81655890649.0473
KNA,2014,950623606.036342
LCA,2014,1805800308.13675
MAF,2014,..
VCT,2014,765242794.423219
SDN,2014,50757206252.6521
SUR,2014,5307380818.79212
SWE,2014,480516119003.081
CHE,2014,682887235059.834
SYR,2014,17185167298.4619
TJK,2014,7801816486.46336
TZA,2014,44662433111.6494
THA,2014,389101609925.933
TLS,2014,1551797213.16557
TGO,2014,5457063353.66745
TON,2014,432706273.832264
TTO,2014,26950637730.5197
TUN,2014,45340671513.9524
TUR,2014,817972077517.761
TKM,2014,33614755226.4132
TCA,2014,968670576.849373
TUV,2014,33339111.9237362
UGA,2014,30789849487.5724
UKR,2014,100891035818.548
ARE,2014,356691886612.605
GBR,2014,2883853723651.98
USA,2014,17685097277697.8
URY,2014,57467273107.5946
UZB,2014,80392884506.0999
VUT,2014,730710779.902669
VEN,2014,133771673722.298
VNM,2014,223632762207.56
VIR,2014,3678637139.8079
PSE,2014,13471100000
YEM,2014,58946215687.1767
ZMB,2014,20648211567.0616
ZWE,2014,19623972034.3634
AFE,2014,884063354554.275
AFW,2014,755853893343.008
ARB,2014,2496670071114.98
CSS,2014,62608336968.7629
CEB,2014,1247231293854.16
EAR,2014,9715058322940.37
EAS,2014,21294278874206.2
EAP,2014,12702721839397.1
TEA,2014,12687127890544.2
EMU,2014,11581565694770.4
ECS,2014,20184420384492.2
ECA,2014,1460578780394.74
TEC,2014,3582563461911.83
EUU,2014,13339837928675.8
FCS,2014,1479185547877.7
HPC,2014,643052921634.101
HIC,2014,48832801009817.6
IBD,2014,24864162575362.4
IBT,2014,26958413245522.4
IDB,2014,1064078689916.68
IDX,2014,1030171980243.31
IDA,2014,2094250670159.99
LTE,2014,17952056166820.8
LCN,2014,5277043973631.76
LAC,2014,4567191313070.12
TLA,2014,5059108853173.81
LDC,2014,920718822831.589
LMY,2014,24315845350060.5
LIC,2014,369403058809.724
LMC,2014,4825018099553.81
MEA,2014,3462499541386.26
MNA,2014,1761074556160.57
TMN,2014,1747603456160.57
MIC,2014,23949189534371.6
NAC,2014,19238157900174
INX,2014,..
OED,2014,46480435658263.3
OSS,2014,117496288016.57
PSS,2014,8755277908.84133
PST,2014,43789112896671
PRE,2014,1288437085248.35
SST,2014,188859902894.174
SAS,2014,2242092335834.7
TSA,2014,2242092335834.7
SSF,2014,1639917247897.28
SSA,2014,1582345142003.34
UMC,2014,19124171434817.8
WLD,2014,73338313563659
TSS,2014,1639917247897.28
AFG,2015,19134221644.7325
ALB,2015,11470171826.9575
DZA,2015,187493855609.345
ASM,2015,673000000
AND,2015,2789882569.1005
AGO,2015,102543067840.732
ATG,2015,1437485185.18519
ARG,2015,594749285413.212
ARM,2015,10553337518.414
ABW,2015,2962906703.91061
AUS,2015,1356805839935.9
AUT,2015,379546097300.633
AZE,2015,53076235354.746
BHS,2015,11837600000
BHR,2015,32523297872.3404
BGD,2015,195146608978.131
BRB,2015,5698150000
BLR,2015,56454769844.7632
BEL,2015,461044767544.531
BLZ,2015,2193095150
BEN,2015,11388160996.7738
BMU,2015,6654541000
BTN,2015,2187815803.36833
BOL,2015,33000198248.9146
BIH,2015,16404348361.0926
BWA,2015,13530748844.505
BRA,2015,1802211999456.42
VGB,2015,..
BRN,2015,12930296870.1247
BGR,2015,50765918159.1476
BFA,2015,11832159315.6298
BDI,2015,2810532912.49975
CPV,2015,1749857620.35329
KHM,2015,24174170369.0738
CMR,2015,32210233020.4569
CAN,2015,1556508816217.14
CYM,2015,4708167255.28727
CAF,2015,1695825714.19282
TCD,2015,14559599499.5011
CHI,2015,10109273770.329
CHL,2015,242450355830.884
CHN,2015,11280814787468.9
COL,2015,293492370193.166
COM,2015,966029600.862227
COD,2015,40179574490.3032
COG,2015,12434793867.3568
CRI,2015,56441920820.5194
CIV,2015,45815005169.2651
HRV,2015,50998893384.8289
CUB,2015,87132800000
CUW,2015,3058779211.89831
CYP,2015,19909278416.8575
CZE,2015,189107698561.919
DNK,2015,301758922337.637
DJI,2015,2424391785.43897
DMA,2015,583177777.777778
DOM,2015,70966782572.4386
ECU,2015,97209558000
EGY,2015,329366576819.407
SLV,2015,23438240000
GNQ,2015,13185496881.0174
ERI,2015,..
EST,2015,23311847750.9394
SWZ,2015,3908217914.21824
ETH,2015,62103418181.8182
FRO,2015,2573905971.05459
FJI,2015,4682479893.97558
FIN,2015,233210733506.25
FRA,2015,2442483452642.5
PYF,2015,5325846361.81186
GAB,2015,14383107762.6952
GMB,2015,1378176608.93204
GEO,2015,15223796148.8396
DEU,2015,3425099578746.09
GHA,2015,49436806230.4839
GIB,2015,..
GRC,2015,194567373678.099
GRL,2015,2499113022.81675
GRD,2015,997007407.407407
GUM,2015,5799000000
GTM,2015,62186066547.6566
GIN,2015,8794201742.84609
GNB,2015,1152384166.79638
GUY,2015,4279840193.7046
HTI,2015,14849629308.6025
HND,2015,20979791685.416
HKG,2015,309385622601.348
HUN,2015,125244126623.289
ISL,2015,17700486957.1907
IND,2015,2103588360044.94
IDN,2015,860854232686.214
IRN,2015,409191686496.677
IRQ,2015,166774104959.102
IRL,2015,302101388556.271
IMN,2015,7084800892.22284
ISR,2015,303469434072.296
ITA,2015,1845428048839.1
JAM,2015,14963589915.5912
JPN,2015,4444930651964.18
JOR,2015,38587017887.3239
KAZ,2015,184388404706.042
KEN,2015,70120446896.8359
KIR,2015,191559398.688293
PRK,2015,..
KOR,2015,1539212301135.55
XKX,2015,6295848422.71573
KWT,2015,114585555688.511
KGZ,2015,6678177511.66313
LAO,2015,14426380125.6488
LVA,2015,26344565876.8902
LBN,2015,49929337836.8159
LSO,2015,2359686724.53829
LBR,2015,3227075700
LBY,2015,48717501321.3052
LIE,2015,6268515276.17441
LTU,2015,41540954817.2039
LUX,2015,60071584216.1375
MAC,2015,44940613353.1038
MDG,2015,11323020701.3017
MWI,2015,9219474379.31534
MYS,2015,301355266964.947
MDV,2015,4129505319.12921
MLI,2015,15583181170.4105
MLT,2015,11340795042.0881
MHL,2015,183700000
MRT,2015,6166863896.68677
MUS,2015,12162211503.0793
MEX,2015,1213294467716.88
FSM,2015,310175057.802073
MDA,2015,7797667196.73087
MCO,2015,6264756528.37691
MNG,2015,11619892590.6941
MNE,2015,4010885990.83986
MAR,2015,110413823841.592
MOZ,2015,16208985769.615
MMR,2015,59607290408.4359
NAM,2015,11335161083.5061
NRU,2015,84863440.5801997
NPL,2015,24360801286.7638
NLD,2015,775743675302.734
NCL,2015,8738203074.3957
NZL,2015,178224167087.99
NIC,2015,12756696261.0676
NER,2015,9683867926.44282
NGA,2015,493026682800.63
MKD,2015,10064519962.5655
MNP,2015,910000000
NOR,2015,388159512245.53
OMN,2015,78710793237.9714
PAK,2015,299963590534.773
PLW,2015,287057525.634766
PAN,2015,55767806073.1781
PNG,2015,21723437010.0982
PRY,2015,36211447840.1027
PER,2015,189802976285.619
PHL,2015,306445871242.322
POL,2015,480054118583.367
PRT,2015,199038523119.639
PRI,2015,103375500000
QAT,2015,161739835164.835
ROU,2015,177885131240.315
RUS,2015,1363482182197.71
RWA,2015,8543760199.80208
WSM,2015,824150498.653536
SMR,2015,1419401070.56043
STP,2015,259999643.047388
SAU,2015,693414400000
SEN,2015,17774766696.1759
SRB,2015,41297410634.9586
SYC,2015,1432403352.12944
SLE,2015,6788352974.78329
SGP,2015,307998545269.398
SXM,2015,1417888715.0838
SVK,2015,89178548717.3324
SVN,2015,42709468274.8137
SLB,2015,1307908813.59962
SOM,2015,6152149099.99942
ZAF,2015,346709790458.563
SSD,2015,11997800760.2242
ESP,2015,1206164777553.12
LKA,2015,85090301052.0465
KNA,2015,957222222.222222
LCA,2015,1807640740.74074
MAF,2015,..
VCT,2015,786555555.555555
SDN,2015,51726758676.7677
SUR,2015,5126237646.22072
SWE,2015,501602351911.6
CHE,2015,694118186379.628
SYR,2015,16466863117.0009
TJK,2015,8271431485.07484
TZA,2015,47413919817.124
THA,2015,401296238228.084
TLS,2015,1590282371.46446
TGO,2015,5755457836.01866
TON,2015,437525514.240726
TTO,2015,26841141793.2143
TUN,2015,45779494041.9295
TUR,2015,865460050683.656
TKM,2015,35799714285.7143
TCA,2015,1078274000
TUV,2015,36811936.0824587
UGA,2015,32387183730.1002
UKR,2015,91030967789.0717
ARE,2015,381973042886.317
GBR,2015,2945579890258.46
USA,2015,18206020741000
URY,2015,57680327998.6689
UZB,2015,86196264755.3105
VUT,2015,759690180.951654
VEN,2015,125449241571.391
VNM,2015,239258328381.741
VIR,2015,3663000000
PSE,2015,13972400000
YEM,2015,42444490073.8555
ZMB,2015,21251216798.7762
ZWE,2015,19973250000
AFE,2015,910002035578.038
AFW,2015,778022057597.448
ARB,2015,2580328583417.41
CSS,2015,62545153672.0285
CEB,2015,1297141271990.05
EAR,2015,10127250782286.2
EAS,2015,22299105656919.6
EAP,2015,13548904084321.4
TEA,2015,13532272043462.5
EMU,2015,11829834353286.1
ECS,2015,20603435735279.5
ECA,2015,1510474002479.16
TEC,2015,3633660246044.52
EUU,2015,13656252620703.3
FCS,2015,1481660318787.67
HPC,2015,674606540074.897
HIC,2015,49977567874625.5
IBD,2015,25937609442668.8
IBT,2015,28103757036548
IDB,2015,1104888256132.44
IDX,2015,1061259337746.73
IDA,2015,2166147593879.16
LTE,2015,18797219107172.1
LCN,2015,5289615626446.62
LAC,2015,4578739613722.79
TLA,2015,5068610305411.75
LDC,2015,946044369982.556
LMY,2015,25457289049147.5
LIC,2015,361782469708.524
LMC,2015,5110516313268.72
MEA,2015,3558416509933.66
MNA,2015,1780659355969.3
TMN,2015,1766686955969.3
MIC,2015,25097130636126.9
NAC,2015,19769184098217.1
INX,2015,..
OED,2015,47647221796959.1
OSS,2015,121433707011.691
PSS,2015,9105865614.90318
PST,2015,44767511150189.7
PRE,2015,1327634282632.05
SST,2015,193084726298.623
SAS,2015,2414503392484.38
TSA,2015,2414503392484.38
SSF,2015,1688024093175.49
SSA,2015,1624488271641.54
UMC,2015,19986614322858.2
WLD,2015,75621913961646.2
TSS,2015,1688024093175.49
AFG,2016,19566715174.1633
ALB,2016,11918533446.9749
DZA,2016,194806115978.439
ASM,2016,661697709.923664
AND,2016,2893378230.93931
AGO,2016,100799291837.039
ATG,2016,1496714858.20258
ARG,2016,582376550428.09
ARM,2016,10574444193.4325
ABW,2016,2999478909.44476
AUS,2016,1394194533274.64
AUT,2016,387581921834.297
AZE,2016,51450192645.6866
BHS,2016,11700697195.6515
BHR,2016,33764059498.7261
BGD,2016,209028320490.615
BRB,2016,5783423169.47156
BLR,2016,55028470318.3987
BEL,2016,466547349432.055
BLZ,2016,2192684131.16429
BEN,2016,11768488383.3269
BMU,2016,6610806937.02849
BTN,2016,2373253832.39027
BOL,2016,34407300587.1524
BIH,2016,16936219694.6475
BWA,2016,14505561464.3559
BRA,2016,1743173031878.48
VGB,2016,..
BRN,2016,12609894752.9469
BGR,2016,52302413861.9149
BFA,2016,12537116611.6541
BDI,2016,2900474875.87058
CPV,2016,1824764034.95256
KHM,2016,26085259688.3373
CMR,2016,33671222913.4548
CAN,2016,1572673952924.25
CYM,2016,4860710632.08443
CAF,2016,1776382808.69192
TCD,2016,13959379525.7795
CHI,2016,10231901695.1297
CHL,2016,246700604515.86
CHN,2016,12045152668727.3
COL,2016,299618678572.191
COM,2016,998105646.566284
COD,2016,40337814832.805
COG,2016,11354801748.8219
CRI,2016,58814921621.3159
CIV,2016,49101205368.91
HRV,2016,52766750207.3137
CUB,2016,87579654548.8907
CUW,2016,3026120390.73989
CYP,2016,21218032913.0554
CZE,2016,193988322685.058
DNK,2016,311032111297.516
DJI,2016,2597091693.86547
DMA,2016,591617792.302106
DOM,2016,75735566406.0476
ECU,2016,96540800718.3398
EGY,2016,343682967575.512
SLV,2016,24033351541.724
GNQ,2016,12023008461.8485
ERI,2016,..
EST,2016,24032887679.5037
SWZ,2016,4023477834.54531
ETH,2016,67961933367.1549
FRO,2016,2609591837.86672
FJI,2016,4796997047.63002
FIN,2016,239208760000.401
FRA,2016,2463489569347.31
PYF,2016,5448457902.84308
GAB,2016,14683922149.3088
GMB,2016,1404959537.12175
GEO,2016,15749049874.5344
DEU,2016,3501212900675.89
GHA,2016,51104539956.3997
GIB,2016,..
GRC,2016,194505511433.343
GRL,2016,2616120347.69515
GRD,2016,1034291535.85512
GUM,2016,5809553230.20928
GTM,2016,63851286764.0999
GIN,2016,9745789528.35549
GNB,2016,1214989490.95557
GUY,2016,4442793237.23993
HTI,2016,15118774099.5928
HND,2016,21796529142.7732
HKG,2016,316116086739.67
HUN,2016,128298381762.592
ISL,2016,18801118749.2807
IND,2016,2277267041550.36
IDN,2016,904181621780.388
IRN,2016,445262288195.34
IRQ,2016,189767872908.426
IRL,2016,305795232417.145
IMN,2016,7577357706.49841
ISR,2016,317003511449.31
ITA,2016,1868241619489.51
JAM,2016,15376650479.9803
JPN,2016,4478437728050.46
JOR,2016,39356512808.3494
KAZ,2016,186416677156.152
KEN,2016,73074983895.0953
KIR,2016,205137185.569867
PRK,2016,..
KOR,2016,1588028842393.05
XKX,2016,6646638934.14947
KWT,2016,117938415952.58
KGZ,2016,6967733666.77765
LAO,2016,15439521179.3987
LVA,2016,27016796481.3321
LBN,2016,50705514062.8608
LSO,2016,2444845631.39553
LBR,2016,3176896008.31
LBY,2016,47991152062.8031
LIE,2016,..
LTU,2016,42650896790.5078
LUX,2016,63062061883.63
MAC,2016,44625350360.8479
MDG,2016,11775165456.5346
MWI,2016,9449961238.71922
MYS,2016,314764917575.088
MDV,2016,4392772972.49748
MLI,2016,16518961030.4362
MLT,2016,11803273067.5598
MHL,2016,188300000
MRT,2016,6244622452.80308
MUS,2016,12631973062.5133
MEX,2016,1234800030119.7
FSM,2016,313099160.149974
MDA,2016,8159947934.63828
MCO,2016,6453228194.42908
MNG,2016,11793003947.8926
MNE,2016,4148832618.17872
MAR,2016,110989284688.174
MOZ,2016,16970320249.5828
MMR,2016,63101751664.1065
NAM,2016,11338991738.8743
NRU,2016,88370194.3231835
NPL,2016,24466311259.2881
NLD,2016,794549918521.022
NCL,2016,..
NZL,2016,184959455627.068
NIC,2016,13338803114.2245
NER,2016,10239808436.9433
NGA,2016,485055087455.821
MKD,2016,10351178142.8536
MNP,2016,1175830303.0303
NOR,2016,392680500171.757
OMN,2016,82682873555.7961
PAK,2016,319682711890.74
PLW,2016,290866364.105097
PAN,2016,58317491742.8782
PNG,2016,22915960976.066
PRY,2016,37756961788.4736
PER,2016,197306492869.139
PHL,2016,328355086268.976
POL,2016,494605411858.337
PRT,2016,203027536357.754
PRI,2016,102069149649.478
QAT,2016,166695713593.11
ROU,2016,182972525962.275
RUS,2016,1366123111808.03
RWA,2016,9053886356.47148
WSM,2016,889949544.378272
SMR,2016,1452677592.44342
STP,2016,273459368.754364
SAU,2016,705230509999.152
SEN,2016,18904543055.8656
SRB,2016,42526090399.794
SYC,2016,1605975218.58763
SLE,2016,7225348888.80731
SGP,2016,319541032495.045
SXM,2016,1431610451.70303
SVK,2016,90915584911.6973
SVN,2016,44005450729.606
SLB,2016,1380562408.99877
SOM,2016,6584944951.37229
ZAF,2016,349013858372.625
SSD,2016,..
ESP,2016,1241326362266.48
LKA,2016,89390445684.9413
KNA,2016,994866931.117104
LCA,2016,1869604354.17882
MAF,2016,..
VCT,2016,819195102.035842
SDN,2016,53520457581.1072
SUR,2016,4874454256.1508
SWE,2016,512292396637.964
CHE,2016,708477337740.424
SYR,2016,15412063258.1149
TJK,2016,8842160257.54501
TZA,2016,50669888784.2555
THA,2016,415081396923.293
TLS,2016,1638148814.59482
TGO,2016,5998044851.32381
TON,2016,466396529.430219
TTO,2016,24818295899.8941
TUN,2016,46290957182.3198
TUR,2016,894225044186.927
TKM,2016,38019296559.4106
TCA,2016,1156461656.30247
TUV,2016,38895630.5776922
UGA,2016,33935615078.9833
UKR,2016,93253017277.0895
ARE,2016,403584822847.176
GBR,2016,3010574705731.3
USA,2016,18537270454435.6
URY,2016,58655009160.0858
UZB,2016,91309557164.505
VUT,2016,786063165.282252
VEN,2016,104072271054.897
VNM,2016,255264731908.124
VIR,2016,3721639274.27962
PSE,2016,15211000000
YEM,2016,38465266584.2701
ZMB,2016,22049221308.1088
ZWE,2016,20124206636.7998
AFE,2016,929386143911.422
AFW,2016,779533882699.891
ARB,2016,2672520324881.52
CSS,2016,60618638463.2637
CEB,2016,1333555422930.14
EAR,2016,10546143046662.4
EAS,2016,23337269224240.7
EAP,2016,14430950020555.9
TEA,2016,14413218321962.5
EMU,2016,12042958416439.4
ECS,2016,20996048787987.1
ECA,2016,1552523084471.69
TEC,2016,3701293298169.56
EUU,2016,13918449980505.1
FCS,2016,1488686314256.65
HPC,2016,703784811237.404
HIC,2016,50900199458472.8
IBD,2016,27089852462260.9
IBT,2016,29325635354469.5
IDB,2016,1129954972953.62
IDX,2016,1105827919254.93
IDA,2016,2235782892208.55
LTE,2016,19633870609487.4
LCN,2016,5251012055327.77
LAC,2016,4554192310230.58
TLA,2016,5030709047872.65
LDC,2016,980640358081.515
LMY,2016,26662919121115.7
LIC,2016,363606130568.343
LMC,2016,5401054366716.79
MEA,2016,3718490694026.79
MNA,2016,1879787514063.38
TMN,2016,1864576514063.38
MIC,2016,26300245956034.1
NAC,2016,20116555214296.8
INX,2016,..
OED,2016,48534648404056.1
OSS,2016,126425739852.236
PSS,2016,9444252508.9363
PST,2016,45579550988092.5
PRE,2016,1359301368315.76
SST,2016,196488630824.436
SAS,2016,2606918145790.09
TSA,2016,2606918145790.09
SSF,2016,1708920026611.31
SSA,2016,1639352118025.57
UMC,2016,20899191589317.3
WLD,2016,77734481755129.3
TSS,2016,1708920026611.31
AFG,2017,20084646751.4954
ALB,2017,12309839868.7084
DZA,2017,197728207716.082
ASM,2017,615461068.70229
AND,2017,2903391399.65727
AGO,2017,100648701499.631
ATG,2017,1537316639.9839
ARG,2017,598790850843.677
ARM,2017,11367527508.1135
ABW,2017,3104263601.09893
AUS,2017,1426167740135.16
AUT,2017,396388751744.592
AZE,2017,51529227685.0867
BHS,2017,12095174365.8385
BHR,2017,35436675410.8102
BGD,2017,222803809377.443
BRB,2017,5824392171.7044
BLR,2017,56421892161.1976
BEL,2017,473426439010.72
BLZ,2017,2152487028.0072
BEN,2017,12435945492.7429
BMU,2017,6849550930.14215
BTN,2017,2422779966.72395
BOL,2017,35850757840.6068
BIH,2017,17485647420.4505
BWA,2017,15102375175.8986
BRA,2017,1766232928473.27
VGB,2017,..
BRN,2017,12777445780.0952
BGR,2017,53738599840.5621
BFA,2017,13314855313.1302
BDI,2017,3011616941.94606
CPV,2017,1907814790.72833
KHM,2017,28191654621.9478
CMR,2017,34863580363.1151
CAN,2017,1620386284360.03
CYM,2017,5015477958.0794
CAF,2017,1856804600.57752
TCD,2017,13733590857.5857
CHI,2017,10416739087.3022
CHL,2017,250050047209.619
CHN,2017,12875216222853.4
COL,2017,303691577641.583
COM,2017,1036190384.81036
COD,2017,42048626459.9632
COG,2017,10719526284.7166
CRI,2017,61260269007.514
CIV,2017,52739979047.0655
HRV,2017,54499590874.6275
CUB,2017,89164663941.1994
CUW,2017,2987500760.4188
CYP,2017,22438246417.1514
CZE,2017,204024435232.921
DNK,2017,320538736986.013
DJI,2017,2738843335.30256
DMA,2017,546983994.013143
DOM,2017,78714898894.6559
ECU,2017,102304671535.156
EGY,2017,358053111989.023
SLV,2017,24573529736.8617
GNQ,2017,11341603434.7324
ERI,2017,..
EST,2017,25387062190.0468
SWZ,2017,4165142616.56823
ETH,2017,74461941569.3207
FRO,2017,2701241060.07126
FJI,2017,5053797787.50532
FIN,2017,247110710501.527
FRA,2017,2514819204088.14
PYF,2017,5682340239.1533
GAB,2017,14753324537.1727
GMB,2017,1472715273.80675
GEO,2017,16561685511.0983
DEU,2017,3599173571724.7
GHA,2017,55258774288.879
GIB,2017,..
